date,ticker,sector,market_type,market_cap_group,return_1d,return_3d,return_5d,return_20d,return_60d,close_ma5_ratio,close_ma20_ratio,close_ma60_ratio,momentum_5d,momentum_20d,momentum_diff,momentum_accel,relative_return_5d_vs_market,relative_return_20d_vs_market,relative_return_20d_vs_sector,momentum_rank_pct,volume_change_1d,relative_trading_value,trading_value_rank_pct,volatility_5d,volatility_20d,intraday_range_5d,atr_percent,volatility_rank_pct,body,upper_shadow,lower_shadow,body_ratio,close_position,high_20d,low_20d,close_to_20d_high,close_to_20d_low,breakout_strength,breakout_rank_pct,rsi14,rsi_change_5d,macd_hist_ratio,bb_position,bb_width,bb_position_change_5d,rsi_rank_pct,macd_rank_pct,bb_position_rank_pct,atr_rank_pct,return_5d_rank_pct,return_20d_rank_pct,momentum_20d_rank_pct,momentum_diff_rank_pct,volume_change_rank_pct,bb_width_rank_pct,low_rebound_rank_pct,relative_return_5d_rank_pct,sector_relative_rank_pct,nasdaq_return_1d,sox_return_1d,sp500_return_1d,vix_change_1d,usdkrw_return_1d,wti_return_1d
2024-03-14,BBB,Auto,KOSPI,Top100,0.004344843356963279,0.01314878892733562,0.015491329479768945,0.072265625,,0.007431874483897705,0.03358200174146342,,0.015491329479768945,0.072265625,-0.056774295520231055,-6.835468186605631e-05,-3.941094317287154e-05,-0.00020507029907405883,0.0,0.6666666666666666,0.00561797752808979,1.0907656037720772,0.6666666666666666,0.0028814488972270695,0.002424460422601914,0.02118800000000008,0.020592445353628423,0.6666666666666666,0.0010010010009250604,0.010010010009249524,0.009999999999240327,0.04764173398686535,0.5235826565156014,133.07760000000002,121.97106899999999,-0.00990099009900991,0.08025617124008355,0.8813670975380462,0.6666666666666666,92.9755168117646,-1.1501556545070883,0.0002465304258235945,0.9053478654353884,0.08284736279970041,-0.01005412954280649,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.000768639508070823,0.0010639555503013653,0.0006197706848465323,0.00990099009900991,0.00026558409530674787,0.0005402485143164437
2024-03-15,BBB,Auto,KOSPI,Top100,0.004326047358834018,0.01309141019751947,0.015423572744014624,0.07193195625759419,,0.008689686713926337,0.03445041157571338,,0.015423572744014624,0.07193195625759419,-0.05650838351357956,-6.775673575432073e-05,-3.8894773645012023e-05,-0.00020223487863894885,0.0,0.6666666666666666,0.005586592178770999,1.091339739869734,0.6666666666666666,0.00287397522486664,0.0024177146200326407,0.020792000000000026,0.0204370615653177,0.6666666666666666,0.0,0.009999999999244231,0.009999999999244231,0.0,0.49999999811078366,133.65329999999997,122.5125,-0.009900990099009799,0.08013468013468006,0.8812203783559353,0.6666666666666666,93.5134280183432,-1.0571519805417324,0.00032201697414925595,0.9120893529792379,0.083599372933705,-0.011010362629148673,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0007680491551458335,0.001062824752007474,0.0006193868070611952,0.009803921568627416,0.0002655135791229668,0.0005399568034558655
2024-03-18,BBB,Auto,KOSPI,Top100,0.004307413284969641,0.013034530070889616,0.021914648212226107,0.07160135462022255,,0.00865209471766848,0.035312814040991736,,0.021914648212226107,0.07160135462022255,-0.04968670640799644,0.006491075468211482,-5.549438255392225e-05,-0.0001994515263264579,0.0,0.6666666666666666,0.005555555555555536,1.0919047646282938,0.6666666666666666,2.985051763816387e-05,0.0024110404601599116,0.020990000000000033,0.020491194774336943,0.6666666666666666,0.0020040080158810684,0.010020040079404914,0.00999999999924613,0.09099181042554313,0.5450409444489851,134.229,122.5125,-0.00990099009900991,0.08478726660544855,0.8865702207258388,0.6666666666666666,94.0076037385782,2.9548814239082333,0.00041851184093197015,0.9154019949781907,0.085008773173522,0.05044062796154736,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0007674597083653367,0.001061696354842434,0.0006190034045185921,0.009708737864077666,0.00026544310037546204,0.0005396654074472096
2024-03-19,BBB,Auto,KOSPI,Top100,0.004288939051918739,0.012978142076502497,0.02181901699586586,0.07854545454545447,,0.008614826569938616,0.035831528951596026,,0.02181901699586586,0.07854545454545447,-0.056726437549588615,-9.563121636024796e-05,-5.4769236807361565e-05,-0.0002197546880396556,0.0,0.6666666666666666,0.005524861878453136,1.092126666073206,0.6666666666666666,2.9592786999459803e-05,0.002015543815065004,0.02118800000000004,0.020541829783645455,0.6666666666666666,0.0010010010009258408,0.010010010009259262,0.009999999999249994,0.04764173398906374,0.5235826565398507,134.8047,122.8306464,-0.00990099009900991,0.08661807058600646,0.8885339874472133,0.6666666666666666,94.46197005184366,2.711576056306498,0.0005216393025739096,0.9230997156083799,0.08468814219279915,0.04161255145984155,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0007668711656441118,0.0010605703511665787,0.0006186204763376502,0.009615384615384581,0.0002653726590340355,0.0005393743257822159
2024-03-20,BBB,Auto,KOSPI,Top100,-0.0020229265003371966,0.006574472908637441,0.015321289732449062,0.07142857142857117,,0.003525901817195365,0.03018631522773152,,0.015321289732449062,0.07142857142857117,-0.05610728169612211,-0.006497727263416797,-3.8124183411389e-05,-0.00019800711384136693,0.0,0.6666666666666666,0.005494505494505475,1.0858699521988424,0.6666666666666666,0.0028352932450698394,0.0023853677919202666,0.020791999999999998,0.020516296813131583,0.6666666666666666,0.0,0.009999999999249201,0.009999999999249201,0.0,0.4999999981231231,134.8047,123.51745890000001,-0.011903887624096221,0.0783900606944885,0.8578306253617355,0.6666666666666666,90.94430224944604,-1.445177576553661,0.0002233513312478128,0.8649613670166351,0.08271098775537968,-0.03012839725327432,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0007662835249042654,0.0010594467333726598,0.0006182380216384065,0.00952380952380949,0.0002653022550691553,0.000539083557951292
2024-03-21,BBB,Auto,KOSPI,Top100,0.004279279279279402,0.006546275395033829,0.015255009107468132,0.07110257026183042,,0.004777141827031484,0.031054177168358565,,0.015255009107468132,0.07110257026183042,-0.05584756115436229,-6.628062498093001e-05,-3.7630327108498576e-05,-0.00019530094964841094,0.0,0.6666666666666666,0.005464480874316946,1.086477090855544,0.6666666666666666,0.00282794318312314,0.0023787394372632407,0.02098999999999998,0.020570200235543006,0.6666666666666666,0.0020040080158819293,0.01002004007940986,0.009999999999250926,0.09099181042756428,0.5450409444611145,135.10770000000002,124.2054,-0.00990099009901002,0.07700631373515177,0.8773011191424726,0.6666666666666666,91.6511414141781,-1.3243753975865076,8.775161670333818e-05,0.8814871641485272,0.08140294095434436,-0.02386070128686113,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0007656967840734552,0.0010583254938851816,0.0006178560395426747,0.009433962264151052,0.0002652318884510674,0.0005387931034483984
2024-03-22,BBB,Auto,KOSPI,Top100,0.004261045077371461,0.006518318723308658,0.015189299478576501,0.07077953132472503,,0.006020848310567928,0.031916119368590845,,0.015189299478576501,0.07077953132472503,-0.05559023184614853,-6.570962889163035e-05,-3.714496906444785e-05,-0.00019264390829309974,0.0,0.6666666666666666,0.005434782608695565,1.0870749059866476,0.6666666666666666,0.0028206686417112043,0.0023721805080614425,0.02118800000000004,0.02062063006290711,0.6666666666666666,0.0010010010009264794,0.010010010009264159,0.009999999999254923,0.0476417339901717,0.5235826565519581,135.6834,124.5201606,-0.00990099009900991,0.07886144181539079,0.8796585864855153,0.6666666666666666,92.29851892356373,-1.2149090947794718,6.212698422555144e-05,0.8950897642699032,0.08078194421554488,-0.016999588709334712,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0007651109410864443,0.0010572066251615109,0.000617474529175821,0.009345794392523255,0.0002651615591497958,0.000538502961766163
2024-03-25,BBB,Auto,KOSPI,Top100,0.004242965609647431,0.012837837837838206,0.015124153498871529,0.07045941442513715,,0.007257089100927372,0.032772202190938016,0.1092474285291436,0.015124153498871529,0.07045941442513715,-0.05533526092626562,-6.514597970497249e-05,-3.666792715647203e-05,-0.0001900348794638962,0.0,0.6666666666666666,0.00540540540540535,1.0876635704573994,0.6666666666666666,0.0028134685900156973,0.0023656900339434706,0.02079199999999997,0.020465394070721697,0.6666666666666666,0.0,0.00999999999925871,0.00999999999925871,0.0,0.49999999814691276,136.25910000000002,125.208666,-0.009900990099009799,0.07748133024594339,0.8779142965082517,0.6666666666666666,92.8920702713683,-1.1155334672099002,0.00010581688978928375,0.9053478654353823,0.08084957369621752,-0.010054129542808488,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.000764525993883769,0.0010560901196903227,0.000617093489663656,0.0092592592592593,0.00026509126713625264,0.0005382131324005446
2024-03-26,BBB,Auto,KOSPI,Top100,0.004225038914831947,0.012783135232114606,0.015059563946954402,0.07014218009478679,0.25444444444444425,0.008485931219294418,0.03362248518001398,0.10975499873035122,0.015059563946954402,0.07014218009478679,-0.055082616147832386,-6.45895519171269e-05,-3.6199023928151774e-05,-0.00018747278284902968,0.0,0.6666666666666666,0.005376344086021501,1.0882432533433675,0.6666666666666666,0.002806342015011164,0.0023592670617717144,0.02099000000000003,0.020519723837533917,0.6666666666666666,0.0020040080158838657,0.010020040079419328,0.009999999999260469,0.0909918104314717,0.5450409444845145,136.8348,125.379738,-0.00990099009901002,0.08055737044210431,0.8817291422065369,0.6666666666666666,93.43680378744949,-1.0251662643941728,0.00018973171784685875,0.9120893529792268,0.08159027857620335,-0.011010362629153114,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0007639419404126269,0.0010549759699918226,0.0006167129201355426,-0.0825688073394496,0.0002650210123802399,0.0005379236148468358
2024-03-27,BBB,Auto,KOSPI,Top100,0.004207263064659017,0.012728896828941405,0.021396396396396344,0.06982778957301239,0.2531085935341253,0.008450077829664115,0.03446702707634741,0.11025877475742396,0.021396396396396344,0.06982778957301239,-0.048431393176616044,0.006336832449441943,-5.164048643494998e-05,-0.00018495656719370868,0.0,0.6666666666666666,0.005347593582887722,1.0888141200257355,0.6666666666666666,2.8466959589688696e-05,0.0023529106552663106,0.021188000000000064,0.020570620096141225,0.6666666666666666,0.0010010010009274366,0.01001001000927353,0.009999999999264226,0.04764173399229632,0.5235826565752953,137.41049999999998,125.379738,-0.00990099009900991,0.08510355955601034,0.8869148929328704,0.6666666666666666,93.9371838906515,2.9928816412054573,0.0002934450413082868,0.9154019949781798,0.08297270456280277,0.05044062796154469,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0007633587786259888,0.0010538641686181904,0.0006163328197226203,0.010000000000000009,0.0002649507948522256,0.0005376344086021057
2024-03-28,BBB,Auto,KOSPI,Top100,0.00418963616317547,0.012675116744496284,0.021305225386857973,0.07659574468085095,0.25178669598680603,0.008414526129317812,0.03497647780732249,0.11075879899509755,0.021305225386857973,0.07659574468085095,-0.05529051929399298,-9.11710095383711e-05,-5.0981598403703615e-05,-0.00020375090830666853,0.0,0.6666666666666666,0.005319148936170137,1.0890502060412446,0.6666666666666666,2.82269021582558e-05,0.0019671696798144274,0.020792000000000033,0.02041576557351038,0.6666666666666666,0.0,0.009999999999267983,0.009999999999267983,0.0,0.4999999981701069,137.9862,126.0691047,-0.009900990099009799,0.0836913637572616,0.885357968996558,0.6666666666666666,94.39720135786062,2.746059943682525,0.00040296770000088127,0.9230997156083688,0.08266722109337839,0.04161255145984155,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0007627765064837089,0.0010527547081529143,0.000615953187557805,0.00990099009900991,0.00026488061452312195,0.0005373455131649774
2024-03-29,BBB,Auto,KOSPI,Top100,-0.0019762845849803368,0.006421612046058511,0.014962036623492603,0.069663450223582,0.24282198523379828,0.0034441647900382844,0.029468391130036853,0.10457627530561142,0.014962036623492603,0.069663450223582,-0.0547014136000894,-0.0063431887633653705,-3.549863013918575e-05,-0.0001836503246452903,0.0,0.6666666666666666,0.005291005291005346,1.0829731365475437,0.6666666666666666,0.0027694462122588442,0.002328452864436591,0.02098999999999996,0.020596181045165553,0.6666666666666666,0.0020040080158846923,0.01002004007942388,0.009999999999265083,0.09099181043341763,0.5450409444961929,137.9862,126.75959999999999,-0.011857707509881465,0.07565817500213012,0.854256853495932,0.6666666666666666,90.87965115929765,-1.418867764266082,0.00011903038048880105,0.8649613670166254,0.08074386421608101,-0.03012839725327776,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0007621951219511924,0.0010516475812105686,0.000615574022776455,0.009803921568627416,0.0002648104713625088,0.0005370569280342963
2024-04-01,BBB,Auto,KOSPI,Top100,0.004180418041804357,0.006394707828004664,0.01489882143651311,0.06935332708528597,0.24156692056583262,0.004666725367614699,0.03031808023116689,0.10521854946119391,0.01489882143651311,0.06935332708528597,-0.054454505648772855,-6.32151869794928e-05,-3.504952742550138e-05,-0.00018120217455767917,0.0,0.6666666666666666,0.0052631578947368585,1.0835828724783496,0.6666666666666666,0.0027624347710537346,0.0023221390262044895,0.021188000000000005,0.020646884936516348,0.6666666666666666,0.0010010010009278447,0.01001001000927824,0.009999999999268967,0.04764173399335345,0.5235826565869448,138.28920000000002,127.06925220000002,-0.00990099009900991,0.07752267074410302,0.877967345910497,0.6666666666666666,91.59196498306073,-1.300105288307563,-5.887215033934347e-06,0.8814871641485171,0.07947339520642621,-0.023860701286865127,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0007616146230007281,0.0010505427804365919,0.0006151953245154829,0.009708737864077666,0.0002647403653417424,0.0005367686527106841
2024-04-02,BBB,Auto,KOSPI,Top100,0.004163014899211115,0.00636802810715853,0.014836138175376545,0.06904595288080229,0.24032476319350482,0.005882094728062892,0.031162110473619276,0.10585623627633156,0.014836138175376545,0.06904595288080229,-0.05420981470542574,-6.268326113656464e-05,-3.460797286428986e-05,-0.00017879737303760912,0.0,0.6666666666666666,0.005235602094240788,1.0841836168926122,0.6666666666666666,0.0027554937070970787,0.002315889742646521,0.02079199999999996,0.020491799194295248,0.6666666666666666,0.0,0.00999999999927265,0.00999999999927265,0.0,0.49999999818168595,138.8649,127.76031179999998,-0.00990099009900991,0.0761557956686203,0.8761863129006568,0.6666666666666666,92.24429293589984,-1.192510851549656,-2.3935560304400374e-05,0.895089764269893,0.07887349463921794,-0.016999588709333824,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0007610350076103778,0.001049440298507509,0.0006148170919151319,0.009615384615384581,0.0002646702964306247,0.0005364806866952065
2024-04-03,BBB,Auto,KOSPI,Top100,0.004145756054985794,0.012541254125412626,0.01477398015435516,0.06874129122155148,0.23909531502423254,0.007090336134453645,0.03200053820106308,0.10648938472265645,0.01477398015435516,0.06874129122155148,-0.05396731106719632,-6.215802102138568e-05,-3.417380845024097e-05,-0.00017643496426078542,0.0,0.6666666666666666,0.005208333333333259,1.084775530243999,0.6666666666666666,0.0027486220818888876,0.0023097041329614306,0.020989999999999964,0.020546326130007404,0.6666666666666666,0.002004008015886558,0.010020040079433202,0.00999999999927427,0.09099181043717867,0.545040944518716,139.44060000000002,128.4525,-0.00990099009901002,0.07479418462077425,0.8743549832324459,0.6666666666666666,92.84232963845055,-1.0948542522009461,2.522345869525934e-05,0.9053478654353664,0.07894586566189433,-0.010054129542813373,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0007604562737641984,0.0010483401281304872,0.0006144393241167556,0.00952380952380949,0.00026460026460028985,0.0005361930294907058
2024-04-04,BBB,Auto,KOSPI,Top100,0.004128639721860061,0.012489044697633567,0.014712340799297285,0.06843930635838147,0.2472334682860997,0.00829151210997181,0.032833419011644605,0.1069942745805752,0.014712340799297285,0.06843930635838147,-0.05372696555908418,-6.163935505787421e-05,-3.3746880132579093e-05,-0.00017411401759970246,0.0,0.6666666666666666,0.005181347150259086,1.0853587696020994,0.6666666666666666,0.0027418189727569445,0.0023035813316187623,0.021188000000000005,0.020597481836088036,0.6666666666666666,0.001001001000928767,0.010010010009287262,0.009999999999277923,0.047641733995399276,0.523582656609416,140.0163,128.62075049999999,-0.00990099009900991,0.07781986546564279,0.8783472434757554,0.6666666666666666,93.39113458265057,-1.0060667752100585,0.00011321777961206032,0.9120893529792137,0.07967548470707846,-0.011010362629155113,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0007598784194529085,0.0010472422620433353,0.000614062020263928,0.009433962264151052,0.00026453026982098393,0.000535905680600246
2024-04-05,BBB,Auto,KOSPI,Top100,0.004111664141960514,0.012437268164957382,0.020902090209020896,0.06813996316758741,0.2459720730397421,0.008257279443720122,0.03366080777027802,0.1074954848873011,0.020902090209020896,0.06813996316758741,-0.04723787295856652,0.0061897494097236105,-4.813553148785843e-05,-0.0001718336268491799,0.0,0.6666666666666666,0.005154639175257714,1.08593348873416,0.6666666666666666,2.7177411908527446e-05,0.0022975204880336156,0.02079200000000004,0.020442766162324513,0.6666666666666666,0.0,0.00999999999928158,0.00999999999928158,0.0,0.499999998204023,140.59199999999998,128.62075049999999,-0.00990099009900991,0.08225149875797055,0.8837214102974622,0.6666666666666666,93.89521664469254,3.0155654853948874,0.00022012901516006578,0.9154019949781694,0.08103188744091636,0.05044062796154403,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0007593014426727773,0.0010461466930140606,0.0006136851795031095,0.009345794392523255,0.000264460312063175,0.0005356186395284457
2024-04-08,BBB,Auto,KOSPI,Top100,0.0040948275862071615,0.012385919165580184,0.02081507449605602,0.07474048442906578,0.2447234838364949,0.00822332828392125,0.03416128387827144,0.10799305572070694,0.02081507449605602,0.07474048442906578,-0.05392540993300976,-8.701571296487742e-05,-4.7535499550315635e-05,-0.00018926505207894628,0.0,0.6666666666666666,0.00512820512820511,1.0861814008724051,0.6666666666666666,2.6953448028475543e-05,0.001921066080113033,0.020990000000000016,0.020497691103307646,0.6666666666666666,0.0020040080158883777,0.010020040079442093,0.009999999999283029,0.09099181044084936,0.5450409445406889,141.16770000000002,129.31380000000001,-0.00990099009901002,0.08085911944432844,0.8820894381747013,0.6666666666666666,94.35860538655065,2.766640403489916,0.00033232101625903373,0.9230997156083582,0.0807405028819845,0.04161255145984111,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0007587253414265138,0.0010450534138410905,0.0006133088009812049,0.0092592592592593,0.0002643903912977752,0.0005353319057816996
2024-04-09,BBB,Auto,KOSPI,Top100,-0.0019317450096587585,0.006275697900887334,0.014619245036002537,0.06798346348185569,0.23604465709728872,0.0033661315380633106,0.02878382265094359,0.10197407398630243,0.014619245036002537,0.06798346348185569,-0.05336421844585315,-0.006195829460053481,-3.310886443689577e-05,-0.00017064941152618307,0.0,0.6666666666666666,0.005102040816326481,1.0802731196490483,0.6666666666666666,0.002706588420398135,0.0022741932877950416,0.021188000000000047,0.020672594468564193,0.6666666666666666,0.0010010010009291598,0.010010010009291801,0.009999999999282493,0.0476417339964175,0.5235826566206373,141.16770000000002,129.6183438,-0.011813608920454355,0.07623655657294393,0.8556023401065382,0.6666666666666666,90.84112682080205,-1.4031661150977897,5.9159589957126446e-05,0.8649613670166117,0.07886813560658743,-0.030128397253281203,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0007581501137225999,0.0010439624173530504,0.0006129328838491155,-0.0825688073394496,0.0002643205074952526,0.0005350454788655146
2024-04-10,BBB,Auto,KOSPI,Top100,0.004086021505376403,0.006250000000000089,0.014558887440243362,0.06768808598216314,0.23485850304152334,0.004561297818322485,0.029616071625465867,0.10260951706222676,0.014558887440243362,0.06768808598216314,-0.053129198541919775,-6.03575957591751e-05,-3.269955611603058e-05,-0.00016842922820559103,0.0,0.6666666666666666,0.0050761421319796,1.080883833358627,0.6666666666666666,0.002699892726158851,0.002268172073985586,0.020792000000000033,0.02051765566050014,0.6666666666666666,0.0,0.009999999999286075,0.009999999999286075,0.0,0.49999999821517815,141.4707,130.3119576,-0.00990099009900991,0.07488217182611034,0.874475101356874,0.6666666666666666,91.55670575496836,-1.285623883482188,-5.854403707454294e-05,0.8814871641485006,0.07763320588937181,-0.023860701286865793,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0007575757575757347,0.0010428736964078755,0.000612557427258853,0.010000000000000009,0.00026425066062651936,0.0005347593582889498
2024-04-11,BBB,Auto,KOSPI,Top100,0.004069393874491567,0.006224511697789259,0.014499026184808583,0.06739526411657559,0.23368421052631594,0.005749592379644675,0.030442905813825805,0.10324053373496822,0.014499026184808583,0.06739526411657559,-0.05289623793176701,-5.9861255434778826e-05,-3.2296970564246394e-05,-0.00016624741528541154,0.0,0.6666666666666666,0.005050505050504972,1.0814858815103652,0.6666666666666666,0.0026932627225379428,0.0022622109897315174,0.02099000000000002,0.02057237475475372,0.6666666666666666,0.0020040080158893543,0.010020040079446365,0.009999999999287568,0.09099181044268545,0.5450409445516718,142.0464,131.0067,-0.009900990099009799,0.07353288037940064,0.8726052330474522,0.6666666666666666,92.21198574728623,-1.1791488353643302,-7.212876188409616e-05,0.8950897642698759,0.07705313703145973,-0.01699958870933782,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0007570022710068347,0.0010417872438939213,0.0006121824303642054,0.00990099009900991,0.00026418085066248764,0.0005344735435595105
2024-04-12,BBB,Auto,KOSPI,Top100,0.004052901023890776,0.012258064516128986,0.014439655172413968,0.06710496486057593,0.2325216025137471,0.006931074316519181,0.03126437788927117,0.10386717009450996,0.014439655172413968,0.06710496486057593,-0.052665309688161965,-5.937101239461562e-05,-3.1900970246523386e-05,-0.00016410314691210626,0.0,0.6666666666666666,0.005025125628140614,1.0820794131805411,0.6666666666666666,0.0026866975532460324,0.0022563092336911057,0.021188000000000047,0.020623782662656787,0.6666666666666666,0.0010010010009300493,0.010010010009300492,0.00999999999929112,0.04764173399838885,0.52358265664229,142.62210000000002,131.30785799999998,-0.00990099009901002,0.07541164825032798,0.8751926988346251,0.6666666666666666,92.81269679276433,-1.082519851928211,-2.0317735604817136e-05,0.9053478654353488,0.07712974579819598,-0.010054129542820589,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0007564296520423675,0.001040703052728853,0.0006118078923218473,0.009803921568627416,0.0002641110775731814,0.0005341880341880323
2024-04-15,BBB,Auto,KOSPI,Top100,0.004036541321436049,0.012208181623474035,0.014380768405237054,0.06681715575620761,0.24041994750656182,0.008105802047781552,0.03208053984407422,0.10436902656935221,0.014380768405237054,0.06681715575620761,-0.05243638735097056,-5.8886767176913324e-05,-3.151142099278026e-05,-0.00016199561848291577,0.0,0.6666666666666666,0.004999999999999893,1.0826645744158512,0.6666666666666666,0.0026801963761111415,0.002250466018093023,0.020792000000000043,0.020469203039484882,0.6666666666666666,0.0,0.009999999999294679,0.009999999999294679,0.0,0.49999999823670477,143.1978,131.868,-0.00990099009900991,0.07516607516607521,0.8748609852999515,0.6666666666666666,93.3639289833016,-0.9946764032490449,6.918845953602156e-05,0.9120893529792009,0.0778485043193121,-0.011010362629157333,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0007558578987150177,0.0010396211158600899,0.0006114338122897855,0.009708737864077666,0.000264041341330179,0.0005339028296849069
